# ells	P1-P1	P1-P2	P1-P3	P1-P4	P1-P5	P1-P6	P1-P7	P1-P8	P1-P9	P1-P10	P2-P2	P2-P3	P2-P4	P2-P5	P2-P6	P2-P7	P2-P8	P2-P9	P2-P10	P3-P3	P3-P4	P3-P5	P3-P6	P3-P7	P3-P8	P3-P9	P3-P10	P4-P4	P4-P5	P4-P6	P4-P7	P4-P8	P4-P9	P4-P10	P5-P5	P5-P6	P5-P7	P5-P8	P5-P9	P5-P10	P6-P6	P6-P7	P6-P8	P6-P9	P6-P10	P7-P7	P7-P8	P7-P9	P7-P10	P8-P8	P8-P9	P8-P10	P9-P9	P9-P10	P10-P10
2.611916279594e+02	1.573803393904e-06	6.444508194400e-07	1.267754793363e-07	1.710331056564e-08	1.657821310956e-09	1.067868839534e-10	3.849433086672e-12	5.827269247458e-14	2.069195608718e-16	3.110899153293e-20	1.540011387609e-06	9.163556930834e-07	2.905036181683e-07	5.855873495430e-08	7.454457524092e-09	5.335313859408e-10	1.678044616923e-11	1.345810878890e-13	5.334409331922e-17	1.392536985839e-06	9.564838029950e-07	3.698305742200e-07	8.395763944568e-08	1.049637477307e-08	5.936274141509e-10	9.282671677409e-12	8.503614000386e-15	1.309260921959e-06	9.377481893498e-07	3.753266961186e-07	8.092102139914e-08	7.976314983657e-09	2.306569086525e-10	4.617351835309e-13	1.209939372104e-06	8.571964480889e-07	3.255415034990e-07	5.714482221756e-08	3.075293989143e-09	1.335874537202e-11	1.085384853634e-06	7.487319492283e-07	2.449605895231e-07	2.578169624622e-08	2.543885904652e-10	9.743002631364e-07	6.319805832946e-07	1.415812944675e-07	3.517303274937e-09	8.844756037842e-07	4.806419140010e-07	3.564281827375e-08	7.816426874458e-07	2.315206652643e-07	4.623503955146e-07
3.563754284892e+02	1.062283126112e-06	4.169065440596e-07	8.089200043165e-08	1.088667058148e-08	1.046943693219e-09	6.627491740255e-11	2.354160661025e-12	3.600237243899e-14	1.343607685043e-16	2.123338479312e-20	9.839977554937e-07	5.835624336639e-07	1.841182206988e-07	3.660045203029e-08	4.581437609929e-09	3.266525414580e-10	1.053366902658e-11	8.893845210357e-14	3.639815991990e-17	8.837429219380e-07	6.006105107425e-07	2.286460091491e-07	5.136507402280e-08	6.475081735194e-09	3.790310237028e-10	6.215824165449e-12	5.785571983572e-15	8.113160152180e-07	5.746174155950e-07	2.300105609433e-07	5.058279877023e-08	5.182928914968e-09	1.559499107142e-10	3.125302809457e-13	7.404971731663e-07	5.311627778310e-07	2.074798323520e-07	3.780319531191e-08	2.092554655578e-09	8.974291710168e-12	6.875871447944e-07	4.889350200328e-07	1.647800315538e-07	1.758331947585e-08	1.691307418103e-10	6.520711180954e-07	4.301171762434e-07	9.615000084234e-08	2.304700836557e-09	6.023517391731e-07	3.215273601767e-07	2.286747891056e-08	5.070397060665e-07	1.440187533382e-07	2.795946728829e-07
4.862462362330e+02	7.396787589824e-07	2.769620999100e-07	5.255191452738e-08	6.964532969921e-09	6.601766017656e-10	4.144087421813e-11	1.473595136389e-12	2.261152032523e-14	8.381121702552e-17	1.282793722136e-20	6.414464975200e-07	3.748128650889e-07	1.166402696160e-07	2.293805662364e-08	2.864445536382e-09	2.048917170451e-10	6.610774316278e-12	5.514998238440e-14	2.188498232174e-17	5.609944034399e-07	3.772407217145e-07	1.429378977563e-07	3.216267209255e-08	4.065608386846e-09	2.372852904841e-10	3.829465651368e-12	3.467240098389e-15	5.072805964883e-07	3.594770671776e-07	1.442968598640e-07	3.175133374933e-08	3.231306715457e-09	9.541975259905e-11	1.869660836278e-13	4.643584093453e-07	3.335505000158e-07	1.299258132849e-07	2.342253677584e-08	1.271156420042e-09	5.369209457513e-12	4.310094033861e-07	3.044053406098e-07	1.011968527586e-07	1.060353635773e-08	1.014578696648e-10	4.017752250728e-07	2.611919070603e-07	5.763488483797e-08	1.392152406248e-09	3.617788802794e-07	1.926506042876e-07	1.402596163038e-08	3.085327868181e-07	9.129372615489e-08	1.870247295017e-07
6.634447365049e+02	5.282887033102e-07	1.906271816669e-07	3.514713766915e-08	4.561194409501e-09	4.253772581680e-10	2.634736438270e-11	9.286029580476e-13	1.411187286591e-14	5.136004686754e-17	7.825062645254e-21	4.310463627183e-07	2.467315496646e-07	7.553994819585e-08	1.465230235153e-08	1.811094347168e-09	1.285880983078e-10	4.097842164841e-12	3.365737910575e-14	1.337124460036e-17	3.641293224767e-07	2.418166253076e-07	9.067805616509e-08	2.025589144647e-08	2.539723082754e-09	1.461838576088e-10	2.332641563827e-12	2.121920693516e-15	3.222363285606e-07	2.268167702925e-07	9.049898942923e-08	1.971712455003e-08	1.980209213817e-09	5.810002091150e-11	1.146153597107e-13	2.915661064936e-07	2.079080729658e-07	8.009483959067e-08	1.429480347218e-08	7.745753305654e-10	3.297214953961e-12	2.662614336716e-07	1.862947299704e-07	6.162838191338e-08	6.472992309863e-09	6.242083409952e-11	2.447685856432e-07	1.591670864325e-07	3.528420268159e-08	8.582674778740e-10	2.212033105225e-07	1.183856433900e-07	8.665856270816e-09	1.904120861698e-07	5.644104552402e-08	1.138008175545e-07
9.052181499767e+02	3.796374360382e-07	1.356424030828e-07	2.442410810223e-08	3.099153517951e-09	2.832424904467e-10	1.722439874803e-11	5.967377175463e-13	8.932167084993e-15	3.199650947430e-17	4.784575104903e-21	3.008588699302e-07	1.686369405892e-07	5.062621717619e-08	9.643904125832e-09	1.172164696851e-09	8.197982737506e-11	2.578719768781e-12	2.085014243997e-14	8.169861080447e-18	2.447221496755e-07	1.599224012090e-07	5.905510515964e-08	1.300226249059e-08	1.609563535040e-09	9.152444022060e-11	1.438252316696e-12	1.296268425238e-15	2.103320020124e-07	1.461792040308e-07	5.764457209738e-08	1.242641852255e-08	1.233290416227e-09	3.568712580216e-11	7.001282188377e-14	1.860471243573e-07	1.314615016463e-07	5.017315995685e-08	8.851594885421e-09	4.743976831569e-10	2.013282851865e-12	1.670912891318e-07	1.158495714835e-07	3.793110610234e-08	3.957133667454e-09	3.806423141133e-11	1.509433179545e-07	9.747454043234e-08	2.155432055523e-08	5.216976816096e-10	1.351608780217e-07	7.223817981488e-08	5.230691442963e-09	1.153466241921e-07	3.362270519463e-08	6.722691632839e-08
1.235098952422e+03	2.679289321126e-07	9.789098001959e-08	1.744115645041e-08	2.179374443101e-09	1.958809809922e-10	1.170603992759e-11	3.981333852387e-13	5.839715738036e-15	2.044069389861e-17	2.970026646133e-21	2.153767612903e-07	1.191053320931e-07	3.520822941035e-08	6.597787560639e-09	7.882946788546e-10	5.415144323100e-11	1.670849088889e-12	1.322879260497e-14	5.047901374431e-18	1.705969772909e-07	1.099076894390e-07	3.997786272597e-08	8.662460092908e-09	1.054233882320e-09	5.886363015227e-11	9.071993560279e-13	7.976035181591e-16	1.427157381308e-07	9.784647687383e-08	3.802940733496e-08	8.070568354567e-09	7.876908702874e-10	2.238467535486e-11	4.291669901145e-14	1.230346898503e-07	8.581072233346e-08	3.229337779135e-08	5.613024684560e-09	2.958300447526e-10	1.229872866220e-12	1.078209883320e-07	7.384929782890e-08	2.386414654580e-08	2.451508413569e-09	2.317898417853e-11	9.522533924422e-08	6.076837881075e-08	1.325445166964e-08	3.167016577442e-10	8.336810524760e-08	4.408305590996e-08	3.163533354480e-09	6.990373376091e-08	2.017569548517e-08	3.961319290329e-08
1.685195355743e+03	1.815155508909e-07	6.978885090126e-08	1.253788248294e-08	1.561714056558e-09	1.391256133108e-10	8.212004872883e-12	2.751060789461e-13	3.962330082211e-15	1.355870432463e-17	1.908119231902e-21	1.547488403369e-07	8.547842861840e-08	2.509049504908e-08	4.651366822494e-09	5.483582470612e-10	3.708970137255e-11	1.124095423237e-12	8.710578576925e-15	3.225703318513e-18	1.217357556882e-07	7.773530170345e-08	2.795832375952e-08	5.978115229797e-09	7.165195331796e-10	3.931367159500e-11	5.934840953954e-13	5.071377001233e-16	9.999005598471e-08	6.779788717632e-08	2.601798483440e-08	5.441849413770e-09	5.223409141200e-10	1.455206506045e-11	2.715271096666e-14	8.435683727483e-08	5.813670950463e-08	2.158439535312e-08	3.693661940679e-09	1.910477125903e-10	7.741397489679e-13	7.224862664493e-08	4.887244641407e-08	1.556681379117e-08	1.571331974957e-09	1.450749986493e-11	6.230709811672e-08	3.923303414184e-08	8.419485073535e-09	1.968686478736e-10	5.316075073629e-08	2.769064793787e-08	1.948550058877e-09	4.326599082706e-08	1.225971010539e-08	2.359274854092e-08
2.299316489134e+03	1.162571806840e-07	4.776131894825e-08	8.816019521854e-09	1.111820116500e-09	9.942646468906e-11	5.856102003306e-12	1.948217168879e-13	2.772187805434e-15	9.308530100278e-18	1.270260595399e-21	1.083992302671e-07	6.070487015927e-08	1.791969312541e-08	3.321211621138e-09	3.896602339148e-10	2.612215583159e-11	7.811898293034e-13	5.939966155016e-15	2.135452893761e-18	8.690978222027e-08	5.553802174372e-08	1.991303791005e-08	4.230095333275e-09	5.019025093778e-10	2.715315762136e-11	4.022393090507e-13	3.339566916682e-16	7.126736260574e-08	4.808192028136e-08	1.831019747954e-08	3.788596982781e-09	3.585045482009e-10	9.802881007627e-12	1.778571039279e-14	5.945238859902e-08	4.062643414234e-08	1.491761585978e-08	2.517322602223e-09	1.278540696107e-10	5.042863266381e-13	5.004134135523e-08	3.348194734684e-08	1.052125173887e-08	1.043528043006e-09	9.393009282004e-12	4.223627104667e-08	2.624812681960e-08	5.538687930991e-09	1.265365554702e-10	3.511389753827e-08	1.799855755952e-08	1.240183037563e-09	2.768180178232e-08	7.682875197875e-09	1.438849261530e-08
3.137236462934e+03	7.019565301010e-08	3.071921969115e-08	5.894724356380e-09	7.633078714251e-10	6.945710478558e-11	4.134234740156e-12	1.382390854620e-13	1.965825061929e-15	6.545783132291e-18	8.744262477454e-22	7.202559958093e-08	4.141600847319e-08	1.245518115396e-08	2.336643227763e-09	2.760334024726e-10	1.854285586904e-11	5.526622774949e-13	4.159956787416e-15	1.463437398183e-18	6.026914863287e-08	3.896817143756e-08	1.407754385849e-08	3.001545021572e-09	3.559744263155e-10	1.915510738294e-11	2.805632880138e-13	2.278445466303e-16	5.033989506052e-08	3.409592922004e-08	1.299634718195e-08	2.681998755624e-09	2.520442642999e-10	6.808360336768e-12	1.207776436951e-14	4.220266680952e-08	2.879695761424e-08	1.052689410146e-08	1.762225999618e-09	8.836727877918e-11	3.407019500687e-13	3.534959064453e-08	2.351449687045e-08	7.324390019092e-09	7.169285537406e-10	6.308879089224e-12	2.946284944654e-08	1.813762235363e-08	3.775195568142e-09	8.437576567258e-11	2.401733844671e-08	1.213400864542e-08	8.189987890945e-10	1.837562600895e-08	4.999869717256e-09	9.100061419674e-09
4.280512348289e+03	4.022743778817e-08	1.848614536996e-08	3.681422712927e-09	4.921752657674e-10	4.600791568828e-11	2.800650418129e-12	9.538824497590e-14	1.375194422899e-15	4.610951298952e-18	6.138260145770e-22	4.468871328469e-08	2.648677880993e-08	8.180507093928e-09	1.570169552615e-09	1.890611857177e-10	1.289178844596e-11	3.880488415233e-13	2.931286300963e-15	1.025486806706e-18	3.943823281821e-08	2.603347063735e-08	9.576676195290e-09	2.073220302000e-09	2.487406742841e-10	1.347687103648e-11	1.976283600281e-13	1.593320167920e-16	3.415950302929e-08	2.345642795471e-08	9.042618709918e-09	1.881321828573e-09	1.775246259425e-10	4.791849465870e-12	8.424929105392e-15	2.931706610222e-08	2.015750108160e-08	7.404948139665e-09	1.241608390384e-09	6.211141125141e-11	2.369194405533e-13	2.485057221093e-08	1.656552089937e-08	5.157437715942e-09	5.028414218952e-10	4.369506685676e-12	2.075319352751e-08	1.274771596403e-08	2.638345656363e-09	5.812187847738e-11	1.681367979057e-08	8.424833253280e-09	5.598645727776e-10	1.261306467004e-08	3.378440937511e-09	5.996573454352e-09
